,seconds,date,hr,activity_load_2d,activity_load_3d,IsOnCourt
3768,6730.302,[2023-04-23 20:02:24 551],85.0,0.0046,0.0058,0
3769,6731.302,[2023-04-23 20:02:25 551],86.0,0.0089,0.0108,0
3770,6732.302,[2023-04-23 20:02:26 551],88.0,0.012,0.0151,0
3771,6733.302,[2023-04-23 20:02:27 551],91.0,0.0252,0.0303,0
3772,6734.302,[2023-04-23 20:02:28 551],93.0,0.0227,0.0449,0
3773,6735.302,[2023-04-23 20:02:29 551],95.0,0.0138,0.0173,0
3774,6736.302,[2023-04-23 20:02:30 551],96.0,0.013,0.016,0
3775,6737.302,[2023-04-23 20:02:31 551],97.0,0.0148,0.0187,0
3776,6738.302,[2023-04-23 20:02:32 551],96.0,0.0034,0.0046,0
3777,6739.302,[2023-04-23 20:02:33 551],95.0,0.0042,0.0054,0
3778,6740.302,[2023-04-23 20:02:34 551],94.0,0.0028,0.0033,0
3779,6741.302,[2023-04-23 20:02:35 551],93.0,0.002,0.0023,0
3780,6742.302,[2023-04-23 20:02:36 551],91.0,0.0019,0.0023,0
3781,6743.302,[2023-04-23 20:02:37 551],90.0,0.002,0.0023,0
3782,6744.302,[2023-04-23 20:02:38 551],89.0,0.0023,0.0026,0
3783,6745.302,[2023-04-23 20:02:39 551],88.0,0.003,0.0037,0
3784,6746.302,[2023-04-23 20:02:40 551],87.0,0.0036,0.0042,0
3785,6747.302,[2023-04-23 20:02:41 551],86.0,0.004,0.0044,0
3786,6748.302,[2023-04-23 20:02:42 551],85.0,0.0028,0.0033,0
3787,6749.302,[2023-04-23 20:02:43 551],86.0,0.0028,0.0034,0
3788,6750.302,[2023-04-23 20:02:44 551],88.0,0.0054,0.0067,0
3789,6751.302,[2023-04-23 20:02:45 551],89.0,0.0097,0.0143,0
3790,6752.302,[2023-04-23 20:02:46 551],88.0,0.0031,0.0049,0
3791,6753.302,[2023-04-23 20:02:47 551],87.0,0.0034,0.0042,0
3792,6754.302,[2023-04-23 20:02:48 551],86.0,0.0091,0.0141,0
3793,6755.302,[2023-04-23 20:02:49 551],84.0,0.0075,0.0117,0
3794,6756.302,[2023-04-23 20:02:50 551],82.0,0.0071,0.0105,0
3795,6757.302,[2023-04-23 20:02:51 551],80.0,0.0172,0.0303,0
3796,6758.302,[2023-04-23 20:02:52 551],77.0,0.0045,0.0095,0
3797,6759.302,[2023-04-23 20:02:53 551],76.0,0.0031,0.0037,0
3798,6760.302,[2023-04-23 20:02:54 551],75.0,0.0028,0.0035,0
3799,6761.302,[2023-04-23 20:02:55 551],76.0,0.0027,0.0031,0
3800,6762.302,[2023-04-23 20:02:56 551],77.0,0.003,0.0033,0
3801,6763.302,[2023-04-23 20:02:57 551],77.0,0.0024,0.0028,0
3802,6764.302,[2023-04-23 20:02:58 551],79.0,0.0026,0.0031,0
3803,6765.302,[2023-04-23 20:02:59 551],83.0,0.0029,0.0034,0
3804,6766.302,[2023-04-23 20:03:00 551],87.0,0.0033,0.0038,0
3805,6767.302,[2023-04-23 20:03:01 551],91.0,0.003,0.0034,0
3806,6768.302,[2023-04-23 20:03:02 551],93.0,0.0072,0.0113,0
3807,6769.302,[2023-04-23 20:03:03 551],95.0,0.0142,0.0213,0
3808,6770.302,[2023-04-23 20:03:04 551],97.0,0.033,0.0461,0
3809,6771.302,[2023-04-23 20:03:05 551],100.0,0.0155,0.0184,0
3810,6772.302,[2023-04-23 20:03:06 551],101.0,0.0033,0.0038,0
3811,6773.302,[2023-04-23 20:03:07 551],101.0,0.0037,0.0042,0
3812,6774.302,[2023-04-23 20:03:08 551],100.0,0.0026,0.0029,0
3813,6775.302,[2023-04-23 20:03:09 551],99.0,0.0026,0.0031,0
3814,6776.302,[2023-04-23 20:03:10 551],98.0,0.0032,0.0037,0
3815,6777.302,[2023-04-23 20:03:11 551],98.0,0.0023,0.0027,0
3816,6778.302,[2023-04-23 20:03:12 551],97.0,0.0033,0.0038,0
3817,6779.302,[2023-04-23 20:03:13 551],97.0,0.0034,0.004,0
3818,6780.302,[2023-04-23 20:03:14 551],97.0,0.0034,0.0038,0
3819,6781.302,[2023-04-23 20:03:15 551],97.0,0.0035,0.004,0
3820,6782.302,[2023-04-23 20:03:16 551],97.0,0.0051,0.0061,0
3821,6783.302,[2023-04-23 20:03:17 551],97.0,0.0122,0.0134,0
3822,6784.302,[2023-04-23 20:03:18 551],96.0,0.0095,0.0116,0
3823,6785.302,[2023-04-23 20:03:19 551],94.0,0.0032,0.0039,0
3824,6786.302,[2023-04-23 20:03:20 551],92.0,0.0029,0.0033,0
3825,6787.302,[2023-04-23 20:03:21 551],90.0,0.0031,0.0035,0
3826,6788.302,[2023-04-23 20:03:22 551],89.0,0.0066,0.0081,0
3827,6789.302,[2023-04-23 20:03:23 551],87.0,0.0042,0.0058,0
3828,6790.302,[2023-04-23 20:03:24 551],84.0,0.0038,0.005,0
3829,6791.302,[2023-04-23 20:03:25 551],82.0,0.0025,0.0029,0
3830,6792.302,[2023-04-23 20:03:26 551],80.0,0.0036,0.0047,0
3831,6793.302,[2023-04-23 20:03:27 551],77.0,0.0029,0.0036,0
3832,6794.302,[2023-04-23 20:03:28 551],75.0,0.0026,0.003,0
3833,6795.302,[2023-04-23 20:03:29 551],74.0,0.0026,0.003,0
3834,6796.302,[2023-04-23 20:03:30 551],73.0,0.0042,0.0057,0
3835,6797.302,[2023-04-23 20:03:31 551],75.0,0.0041,0.0057,0
3836,6798.302,[2023-04-23 20:03:32 551],78.0,0.003,0.0036,0
3837,6799.302,[2023-04-23 20:03:33 551],78.0,0.0021,0.0025,0
3838,6800.302,[2023-04-23 20:03:34 551],78.0,0.0019,0.0023,0
3839,6801.302,[2023-04-23 20:03:35 551],77.0,0.0021,0.0025,0
3840,6802.302,[2023-04-23 20:03:36 551],78.0,0.0021,0.0025,0
3841,6803.302,[2023-04-23 20:03:37 551],79.0,0.0034,0.0044,0
3842,6804.302,[2023-04-23 20:03:38 551],80.0,0.003,0.0036,0
3843,6805.302,[2023-04-23 20:03:39 551],79.0,0.0025,0.003,0
3844,6806.302,[2023-04-23 20:03:40 551],78.0,0.0022,0.0027,0
3845,6807.302,[2023-04-23 20:03:41 551],76.0,0.0021,0.0025,0
3846,6808.302,[2023-04-23 20:03:42 551],75.0,0.002,0.0023,0
3847,6809.302,[2023-04-23 20:03:43 551],73.0,0.0019,0.0023,0
3848,6810.302,[2023-04-23 20:03:44 551],71.0,0.0018,0.0021,0
3849,6811.302,[2023-04-23 20:03:45 551],71.0,0.0018,0.0021,0
3850,6812.302,[2023-04-23 20:03:46 551],73.0,0.0019,0.0022,0
3851,6813.302,[2023-04-23 20:03:47 551],75.0,0.0019,0.0021,0
3852,6814.302,[2023-04-23 20:03:48 551],77.0,0.0019,0.0022,0
3853,6815.302,[2023-04-23 20:03:49 551],80.0,0.0019,0.0028,0
3854,6816.302,[2023-04-23 20:03:50 551],83.0,0.002,0.0025,0
3855,6817.302,[2023-04-23 20:03:51 551],83.0,0.002,0.0023,0
3856,6818.302,[2023-04-23 20:03:52 551],81.0,0.0042,0.0048,0
3857,6819.302,[2023-04-23 20:03:53 551],80.0,0.0043,0.0048,0
3858,6820.302,[2023-04-23 20:03:54 551],80.0,0.0053,0.0064,0
3859,6821.302,[2023-04-23 20:03:55 551],81.0,0.0058,0.0074,0
3860,6822.302,[2023-04-23 20:03:56 551],83.0,0.005,0.0064,0
3861,6823.302,[2023-04-23 20:03:57 551],85.0,0.0094,0.0109,0
3862,6824.302,[2023-04-23 20:03:58 551],86.0,0.0064,0.0075,0
3863,6825.302,[2023-04-23 20:03:59 551],85.0,0.0105,0.0133,0
3864,6826.302,[2023-04-23 20:04:00 551],84.0,0.0041,0.0054,0
3865,6827.302,[2023-04-23 20:04:01 551],82.0,0.0027,0.0033,0
3866,6828.302,[2023-04-23 20:04:02 551],79.0,0.003,0.0037,0
3867,6829.302,[2023-04-23 20:04:03 551],77.0,0.0075,0.0087,0
3868,6830.302,[2023-04-23 20:04:04 551],75.0,0.0052,0.0069,0
3869,6831.302,[2023-04-23 20:04:05 551],75.0,0.0076,0.0087,0
3870,6832.302,[2023-04-23 20:04:06 551],74.0,0.0067,0.0076,0
3871,6833.302,[2023-04-23 20:04:07 551],73.0,0.0025,0.0029,0
3872,6834.302,[2023-04-23 20:04:08 551],73.0,0.002,0.0025,0
3873,6835.302,[2023-04-23 20:04:09 551],75.0,0.0019,0.0022,0
3874,6836.302,[2023-04-23 20:04:10 551],76.0,0.0029,0.0034,0
3875,6837.302,[2023-04-23 20:04:11 551],78.0,0.002,0.0023,0
3876,6838.302,[2023-04-23 20:04:12 551],80.0,0.0024,0.0028,0
3877,6839.302,[2023-04-23 20:04:13 551],81.0,0.0134,0.0175,0
3878,6840.302,[2023-04-23 20:04:14 551],80.0,0.0198,0.0276,0
3879,6841.302,[2023-04-23 20:04:15 551],81.0,0.0026,0.0032,0
3880,6842.302,[2023-04-23 20:04:16 551],82.0,0.0041,0.0047,0
3881,6843.302,[2023-04-23 20:04:17 551],82.0,0.0218,0.0272,0
3882,6844.302,[2023-04-23 20:04:18 551],80.0,0.0024,0.0033,0
3883,6845.302,[2023-04-23 20:04:19 551],79.0,0.0031,0.0036,0
3884,6846.302,[2023-04-23 20:04:20 551],77.0,0.0028,0.0033,0
3885,6847.302,[2023-04-23 20:04:21 551],76.0,0.0031,0.0035,0
3886,6848.302,[2023-04-23 20:04:22 551],76.0,0.0029,0.0035,0
3887,6849.302,[2023-04-23 20:04:23 551],76.0,0.0026,0.0031,0
3888,6850.302,[2023-04-23 20:04:24 551],76.0,0.0028,0.0032,0
3889,6851.302,[2023-04-23 20:04:25 551],77.0,0.0028,0.0034,0
3890,6852.302,[2023-04-23 20:04:26 551],78.0,0.0028,0.0033,0
3891,6853.302,[2023-04-23 20:04:27 551],77.0,0.003,0.0039,0
3892,6854.302,[2023-04-23 20:04:28 551],78.0,0.0034,0.0042,0
3893,6855.302,[2023-04-23 20:04:29 551],80.0,0.0032,0.0038,0
3894,6856.302,[2023-04-23 20:04:30 551],80.0,0.0034,0.004,0
3895,6857.302,[2023-04-23 20:04:31 551],79.0,0.0028,0.0034,0
3896,6858.302,[2023-04-23 20:04:32 551],79.0,0.0045,0.0051,0
3897,6859.302,[2023-04-23 20:04:33 551],79.0,0.0034,0.004,0
3898,6860.302,[2023-04-23 20:04:34 551],80.0,0.0021,0.0025,0
3899,6861.302,[2023-04-23 20:04:35 551],79.0,0.011,0.0147,0
3900,6862.302,[2023-04-23 20:04:36 551],77.0,0.0045,0.0062,0
3901,6863.302,[2023-04-23 20:04:37 551],76.0,0.0074,0.0107,0
3902,6864.302,[2023-04-23 20:04:38 551],75.0,0.0057,0.0075,0
3903,6865.302,[2023-04-23 20:04:39 551],75.0,0.0081,0.0109,0
3904,6866.302,[2023-04-23 20:04:40 551],75.0,0.014,0.0185,0
3905,6867.302,[2023-04-23 20:04:41 551],76.0,0.0165,0.0246,0
3906,6868.302,[2023-04-23 20:04:42 551],77.0,0.0185,0.0252,0
3907,6869.302,[2023-04-23 20:04:43 551],79.0,0.0115,0.0185,0
3908,6870.302,[2023-04-23 20:04:44 551],81.0,0.0072,0.0112,0
3909,6871.302,[2023-04-23 20:04:45 551],84.0,0.0121,0.0295,0
3910,6872.302,[2023-04-23 20:04:46 551],85.0,0.0116,0.0216,0
3911,6873.302,[2023-04-23 20:04:47 551],85.0,0.0035,0.0048,0
3912,6874.302,[2023-04-23 20:04:48 551],86.0,0.0026,0.0032,0
3913,6875.302,[2023-04-23 20:04:49 551],87.0,0.003,0.0036,0
3914,6876.302,[2023-04-23 20:04:50 551],87.0,0.0031,0.0039,0
3915,6877.302,[2023-04-23 20:04:51 551],88.0,0.0036,0.0043,0
3916,6878.302,[2023-04-23 20:04:52 551],91.0,0.0034,0.0041,0
3917,6879.302,[2023-04-23 20:04:53 551],96.0,0.0033,0.0042,0
3918,6880.302,[2023-04-23 20:04:54 551],100.0,0.0034,0.0041,0
3919,6881.302,[2023-04-23 20:04:55 551],104.0,0.0034,0.0038,0
3920,6882.302,[2023-04-23 20:04:56 551],106.0,0.0029,0.0035,0
3921,6883.302,[2023-04-23 20:04:57 551],106.0,0.0027,0.0033,0
3922,6884.302,[2023-04-23 20:04:58 551],104.0,0.0031,0.0037,0
3923,6885.302,[2023-04-23 20:04:59 551],102.0,0.0021,0.0025,0
3924,6886.302,[2023-04-23 20:05:00 551],98.0,0.0018,0.0021,0
3925,6887.302,[2023-04-23 20:05:01 551],95.0,0.0038,0.0043,0
3926,6888.302,[2023-04-23 20:05:02 551],91.0,0.0029,0.0033,0
3927,6889.302,[2023-04-23 20:05:03 551],87.0,0.0023,0.0025,0
3928,6890.302,[2023-04-23 20:05:04 551],83.0,0.0021,0.0024,0
3929,6891.302,[2023-04-23 20:05:05 551],79.0,0.0021,0.0025,0
3930,6892.302,[2023-04-23 20:05:06 551],76.0,0.0023,0.0026,0
3931,6893.302,[2023-04-23 20:05:07 551],72.0,0.0022,0.0026,0
3932,6894.302,,70.5,0.0023,0.0032,0
3933,6895.302,[2023-04-23 20:05:09 551],69.0,0.0022,0.0025,0
3934,6896.302,[2023-04-23 20:05:10 551],66.0,0.002,0.0022,0
3935,6897.302,[2023-04-23 20:05:11 551],66.0,0.0018,0.002,0
3936,6898.302,[2023-04-23 20:05:12 551],66.0,0.0019,0.0022,0
3937,6899.302,[2023-04-23 20:05:13 551],67.0,0.0016,0.0019,0
3938,6900.302,[2023-04-23 20:05:14 551],68.0,0.0115,0.0144,0
3939,6901.302,[2023-04-23 20:05:15 551],67.0,0.0091,0.0132,0
