seconds,date,speed,hr,core_temperature,x,y,z,raw_rr,filtered_rr,difference_rr,hr_rmssd,activity_load_2d,activity_load_3d
9195.092,2023-04-23 20:43:52.859,,,,,,,,451.0,0.0,,,
9195.407,2023-04-23 20:43:53.174,,,,,,,360.0,,,,,
9195.543,2023-04-23 20:43:53.310,,,,,,,,452.0,0.0,,,
9195.767,2023-04-23 20:43:53.534,,,,,,,590.0,,,,,
9195.995,2023-04-23 20:43:53.762,,,,,,,,515.0,0.0,,,
9196.357,2023-04-23 20:43:54.124,,,,,,,451.0,,,,,
9196.51,2023-04-23 20:43:54.277,,,,,,,,521.0,0.0,,,
9196.808,2023-04-23 20:43:54.575,,,,,,,452.0,,,,,
9197.031,2023-04-23 20:43:54.798,,,,,,,,539.0,0.0,,,
9197.26,2023-04-23 20:43:55.027,,,,,,,515.0,,,,,
9197.57,2023-04-23 20:43:55.337,,,,,,,,539.0,0.0,,,
9197.775,2023-04-23 20:43:55.542,,,,,,,521.0,,,,,
9198.109,2023-04-23 20:43:55.876,,,,,,,,471.0,-223.0,,,
9198.296,2023-04-23 20:43:56.063,,,,,,,539.0,,,,,
9198.58,2023-04-23 20:43:56.347,,,,,,,,423.0,83.0,,,
9198.835,2023-04-23 20:43:56.602,,,,,,,539.0,,,,,
9199.003,2023-04-23 20:43:56.770,,,,,,,,499.0,-591.0,,,
9199.374,2023-04-23 20:43:57.141,,,,,,,694.0,,,,,
9199.502,2023-04-23 20:43:57.269,,,,,,,,443.0,0.0,,,
9199.945,2023-04-23 20:43:57.712,,,,,,,,563.0,-747.0,,,
9200.068,2023-04-23 20:43:57.835,,,,,,,340.0,,,,,
9200.408,2023-04-23 20:43:58.175,,,,,,,1090.0,,,,,
9200.508,2023-04-23 20:43:58.275,,,,,,,,460.0,-856.0,,,
9200.968,2023-04-23 20:43:58.735,,,,,,,,396.0,0.0,,,
9201.364,2023-04-23 20:43:59.131,,,,,,,,540.0,-197.0,,,
9201.498,2023-04-23 20:43:59.265,,,,,,,443.0,,,,,
9201.904,2023-04-23 20:43:59.671,,,,,,,,503.0,0.0,,,
9201.941,2023-04-23 20:43:59.708,,,,,,,1310.0,,,,,
9202.407,2023-04-23 20:44:00.174,,,,,,,,478.0,-100.0,,,
9202.885,2023-04-23 20:44:00.652,,,,,,,,548.0,0.0,,,
9203.251,2023-04-23 20:44:01.018,,,,,,,1316.0,,,,,
9203.433,2023-04-23 20:44:01.200,,,,,,,,562.0,0.0,,,
9203.995,2023-04-23 20:44:01.762,,,,,,,,448.0,132.0,,,
9204.443,2023-04-23 20:44:02.210,,,,,,,,471.0,0.0,,,
9204.567,2023-04-23 20:44:02.334,,,,,,,396.0,,,,,
9204.914,2023-04-23 20:44:02.681,,,,,,,,461.0,-601.0,,,
9204.963,2023-04-23 20:44:02.730,,,,,,,737.0,,,,,
9205.375,2023-04-23 20:44:03.142,,,,,,,,497.0,-212.0,,,
9205.7,2023-04-23 20:44:03.467,,,,,,,503.0,,,,,
9205.872,2023-04-23 20:44:03.639,,,,,,,,476.0,0.0,,,
9206.203,2023-04-23 20:44:03.970,,,,,,,578.0,,,,,
9206.348,2023-04-23 20:44:04.115,,,,,,,,541.0,-65.0,,,
9206.781,2023-04-23 20:44:04.548,,,,,,,548.0,,,,,
9206.889,2023-04-23 20:44:04.656,,,,,,,,463.0,0.0,,,
9207.329,2023-04-23 20:44:05.096,,,,,,,562.0,,,,,
9207.352,2023-04-23 20:44:05.119,,,,,,,,458.0,0.0,,,
9207.81,2023-04-23 20:44:05.577,,,,,,,,527.0,0.0,,,
9207.891,2023-04-23 20:44:05.658,,,,,,,316.0,,,,,
9208.207,2023-04-23 20:44:05.974,,,,,,,471.0,,,,,
9208.337,2023-04-23 20:44:06.104,,,,,,,,520.0,0.0,,,
9208.678,2023-04-23 20:44:06.445,,,,,,,1062.0,,,,,
9208.857,2023-04-23 20:44:06.624,,,,,,,,442.0,116.0,,,
9209.299,2023-04-23 20:44:07.066,,,,,,,,533.0,-321.0,,,
9209.74,2023-04-23 20:44:07.507,,,,,,,709.0,,,,,
9209.832,2023-04-23 20:44:07.599,,,,,,,,527.0,-74.0,,,
9210.359,2023-04-23 20:44:08.126,,,,,,,,545.0,0.0,,,
9210.449,2023-04-23 20:44:08.216,,,,,,,476.0,,,,,
9210.904,2023-04-23 20:44:08.671,,,,,,,,541.0,0.0,,,
9210.925,2023-04-23 20:44:08.692,,,,,,,606.0,,,,,
9211.445,2023-04-23 20:44:09.212,,,,,,,,498.0,-520.0,,,
9211.531,2023-04-23 20:44:09.298,,,,,,,463.0,,,,,
9211.943,2023-04-23 20:44:09.710,,,,,,,,483.0,0.0,,,
9211.994,2023-04-23 20:44:09.761,,,,,,,458.0,,,,,
9212.426,2023-04-23 20:44:10.193,,,,,,,,398.0,31.0,,,
9212.452,2023-04-23 20:44:10.219,,,,,,,527.0,,,,,
9212.824,2023-04-23 20:44:10.591,,,,,,,,395.0,88.0,,,
9212.979,2023-04-23 20:44:10.746,,,,,,,520.0,,,,,
9213.219,2023-04-23 20:44:10.986,,,,,,,,568.0,0.0,,,
9213.499,2023-04-23 20:44:11.266,,,,,,,326.0,,,,,
9213.787,2023-04-23 20:44:11.554,,,,,,,,486.0,0.0,,,
9213.825,2023-04-23 20:44:11.592,,,,,,,854.0,,,,,
9214.273,2023-04-23 20:44:12.040,,,,,,,,472.0,97.0,,,
9214.679,2023-04-23 20:44:12.446,,,,,,,601.0,,,,,
9214.745,2023-04-23 20:44:12.512,,,,,,,,559.0,-302.0,,,
9215.28,2023-04-23 20:44:13.047,,,,,,,545.0,,,,,
9215.304,2023-04-23 20:44:13.071,,,,,,,,472.0,160.0,,,
9215.776,2023-04-23 20:44:13.543,,,,,,,,427.0,0.0,,,
9215.825,2023-04-23 20:44:13.592,,,,,,,541.0,,,,,
9216.203,2023-04-23 20:44:13.970,,,,,,,,583.0,-351.0,,,
9216.366,2023-04-23 20:44:14.133,,,,,,,1018.0,,,,,
9216.786,2023-04-23 20:44:14.553,,,,,,,,547.0,0.0,,,
9217.333,2023-04-23 20:44:15.100,,,,,,,,492.0,0.0,,,
9217.384,2023-04-23 20:44:15.151,,,,,,,483.0,,,,,
9217.825,2023-04-23 20:44:15.592,,,,,,,,407.0,102.0,,,
9217.867,2023-04-23 20:44:15.634,,,,,,,367.0,,,,,
9218.234,2023-04-23 20:44:16.001,,,,,,,307.0,,,,,
9218.541,2023-04-23 20:44:16.308,,,,,,,568.0,,,,,
9219.109,2023-04-23 20:44:16.876,,,,,,,486.0,,,,,
9219.595,2023-04-23 20:44:17.362,,,,,,,375.0,,,,,
9219.97,2023-04-23 20:44:17.737,,,,,,,861.0,,,,,
9220.831,2023-04-23 20:44:18.598,,,,,,,312.0,,,,,
9221.143,2023-04-23 20:44:18.910,,,,,,,427.0,,,,,
9221.57,2023-04-23 20:44:19.337,,,,,,,934.0,,,,,
9222.504,2023-04-23 20:44:20.271,,,,,,,547.0,,,,,
9223.051,2023-04-23 20:44:20.818,,,,,,,492.0,,,,,
9223.543,2023-04-23 20:44:21.310,,,,,,,305.0,,,,,
9231.232,2023-04-23 20:44:28.999,,,,,,,669.0,,,,,
9231.334,2023-04-23 20:44:29.101,,,,,,,,560.0,-109.0,,,
9231.894,2023-04-23 20:44:29.661,,,,,,,,476.0,-3934.0,,,
9231.901,2023-04-23 20:44:29.668,,,,,,,4410.0,,,,,
9232.37,2023-04-23 20:44:30.137,,,,,,,,417.0,58.0,,,
9232.787,2023-04-23 20:44:30.554,,,,,,,,595.0,-90.0,,,
9233.382,2023-04-23 20:44:31.149,,,,,,,,509.0,0.0,,,
9233.891,2023-04-23 20:44:31.658,,,,,,,,565.0,-479.0,,,
9234.456,2023-04-23 20:44:32.223,,,,,,,,540.0,-427.0,,,
9234.996,2023-04-23 20:44:32.763,,,,,,,,427.0,134.0,,,
9235.423,2023-04-23 20:44:33.190,,,,,,,,409.0,0.0,,,
9235.832,2023-04-23 20:44:33.599,,,,,,,,475.0,155.0,,,
9236.307,2023-04-23 20:44:34.074,,,,,,,,421.0,123.0,,,
9236.311,2023-04-23 20:44:34.078,,,,,,,359.0,,,,,
9236.67,2023-04-23 20:44:34.437,,,,,,,685.0,,,,,
9236.728,2023-04-23 20:44:34.495,,,,,,,,443.0,100.0,,,
9237.171,2023-04-23 20:44:34.938,,,,,,,,553.0,0.0,,,
9237.355,2023-04-23 20:44:35.122,,,,,,,509.0,,,,,
9237.724,2023-04-23 20:44:35.491,,,,,,,,591.0,-88.0,,,
9237.864,2023-04-23 20:44:35.631,,,,,,,1044.0,,,,,
9238.315,2023-04-23 20:44:36.082,,,,,,,,454.0,0.0,,,
9238.769,2023-04-23 20:44:36.536,,,,,,,,438.0,97.0,,,
9238.908,2023-04-23 20:44:36.675,,,,,,,967.0,,,,,
9239.207,2023-04-23 20:44:36.974,,,,,,,,403.0,31.0,,,
9239.61,2023-04-23 20:44:37.377,,,,,,,,465.0,206.0,,,
9239.875,2023-04-23 20:44:37.642,,,,,,,293.0,,,,,
9240.075,2023-04-23 20:44:37.842,,,,,,,,471.0,91.0,,,
9240.168,2023-04-23 20:44:37.935,,,,,,,409.0,,,,,
9240.546,2023-04-23 20:44:38.313,,,,,,,,424.0,74.0,,,
9240.577,2023-04-23 20:44:38.344,,,,,,,320.0,,,,,
9240.897,2023-04-23 20:44:38.664,,,,,,,298.0,,,,,
9240.97,2023-04-23 20:44:38.737,,,,,,,,429.0,145.0,,,
9241.195,2023-04-23 20:44:38.962,,,,,,,343.0,,,,,
9241.399,2023-04-23 20:44:39.166,,,,,,,,427.0,0.0,,,
9241.538,2023-04-23 20:44:39.305,,,,,,,553.0,,,,,
9241.826,2023-04-23 20:44:39.593,,,,,,,,411.0,0.0,,,
9242.091,2023-04-23 20:44:39.858,,,,,,,679.0,,,,,
9242.237,2023-04-23 20:44:40.004,,,,,,,,558.0,0.0,,,
9242.77,2023-04-23 20:44:40.537,,,,,,,454.0,,,,,
9242.795,2023-04-23 20:44:40.562,,,,,,,,499.0,-203.0,,,
9243.224,2023-04-23 20:44:40.991,,,,,,,341.0,,,,,
9243.294,2023-04-23 20:44:41.061,,,,,,,,532.0,-188.0,,,
9243.565,2023-04-23 20:44:41.332,,,,,,,372.0,,,,,
9243.826,2023-04-23 20:44:41.593,,,,,,,,432.0,151.0,,,
9243.937,2023-04-23 20:44:41.704,,,,,,,259.0,,,,,
9244.196,2023-04-23 20:44:41.963,,,,,,,380.0,,,,,
9244.258,2023-04-23 20:44:42.025,,,,,,,,470.0,92.0,,,
9244.576,2023-04-23 20:44:42.343,,,,,,,350.0,,,,,
9244.728,2023-04-23 20:44:42.495,,,,,,,,448.0,0.0,,,
9244.926,2023-04-23 20:44:42.693,,,,,,,284.0,,,,,
9245.176,2023-04-23 20:44:42.943,,,,,,,,453.0,128.0,,,
9245.21,2023-04-23 20:44:42.977,,,,,,,427.0,,,,,
9245.629,2023-04-23 20:44:43.396,,,,,,,,554.0,0.0,,,
9245.637,2023-04-23 20:44:43.404,,,,,,,411.0,,,,,
9246.048,2023-04-23 20:44:43.815,,,,,,,558.0,,,,,
9246.183,2023-04-23 20:44:43.950,,,,,,,,576.0,-45.0,,,
9246.606,2023-04-23 20:44:44.373,,,,,,,702.0,,,,,
9246.759,2023-04-23 20:44:44.526,,,,,,,,493.0,-210.0,,,
9247.252,2023-04-23 20:44:45.019,,,,,,,,533.0,0.0,,,
9247.308,2023-04-23 20:44:45.075,,,,,,,720.0,,,,,
9247.785,2023-04-23 20:44:45.552,,,,,,,,555.0,-181.0,,,
9248.028,2023-04-23 20:44:45.795,,,,,,,281.0,,,,,
9248.309,2023-04-23 20:44:46.076,,,,,,,378.0,,,,,
9248.34,2023-04-23 20:44:46.107,,,,,,,,510.0,-890.0,,,
9248.687,2023-04-23 20:44:46.454,,,,,,,448.0,,,,,
9248.85,2023-04-23 20:44:46.617,,,,,,,,491.0,-211.0,,,
9249.135,2023-04-23 20:44:46.902,,,,,,,325.0,,,,,
9249.341,2023-04-23 20:44:47.108,,,,,,,,531.0,0.0,,,
9249.46,2023-04-23 20:44:47.227,,,,,,,554.0,,,,,
9249.872,2023-04-23 20:44:47.639,,,,,,,,474.0,-279.0,,,
9250.014,2023-04-23 20:44:47.781,,,,,,,621.0,,,,,
9250.346,2023-04-23 20:44:48.113,,,,,,,,468.0,218.0,,,
9250.635,2023-04-23 20:44:48.402,,,,,,,703.0,,,,,
9250.814,2023-04-23 20:44:48.581,,,,,,,,490.0,-523.0,,,
9251.304,2023-04-23 20:44:49.071,,,,,,,,533.0,0.0,,,
9251.338,2023-04-23 20:44:49.105,,,,,,,533.0,,,,,
9251.837,2023-04-23 20:44:49.604,,,,,,,,576.0,0.0,,,
9251.871,2023-04-23 20:44:49.638,,,,,,,736.0,,,,,
9252.413,2023-04-23 20:44:50.180,,,,,,,,550.0,0.0,,,
9252.607,2023-04-23 20:44:50.374,,,,,,,1400.0,,,,,
9252.963,2023-04-23 20:44:50.730,,,,,,,,396.0,0.0,,,
9253.359,2023-04-23 20:44:51.126,,,,,,,,404.0,105.0,,,
9253.763,2023-04-23 20:44:51.530,,,,,,,,464.0,149.0,,,
9254.007,2023-04-23 20:44:51.774,,,,,,,702.0,,,,,
9254.227,2023-04-23 20:44:51.994,,,,,,,,451.0,190.0,,,
9254.678,2023-04-23 20:44:52.445,,,,,,,,471.0,-218.0,,,
9254.709,2023-04-23 20:44:52.476,,,,,,,531.0,,,,,
9255.149,2023-04-23 20:44:52.916,,,,,,,,558.0,0.0,,,
9255.24,2023-04-23 20:44:53.007,,,,,,,753.0,,,,,
9255.707,2023-04-23 20:44:53.474,,,,,,,,519.0,0.0,,,
9255.993,2023-04-23 20:44:53.760,,,,,,,250.0,,,,,
9256.226,2023-04-23 20:44:53.993,,,,,,,,511.0,0.0,,,
9256.243,2023-04-23 20:44:54.010,,,,,,,1013.0,,,,,
9256.737,2023-04-23 20:44:54.504,,,,,,,,519.0,-73.0,,,
9257.256,2023-04-23 20:44:55.023,,,,,,,533.0,530.0,-3.0,,,
9257.786,2023-04-23 20:44:55.553,,,,,,,,474.0,-217.0,,,
9257.789,2023-04-23 20:44:55.556,,,,,,,576.0,,,,,
9258.26,2023-04-23 20:44:56.027,,,,,,,,513.0,0.0,,,
9258.365,2023-04-23 20:44:56.132,,,,,,,550.0,,,,,
9258.773,2023-04-23 20:44:56.540,,,,,,,,526.0,0.0,,,
9258.915,2023-04-23 20:44:56.682,,,,,,,396.0,,,,,
9259.299,2023-04-23 20:44:57.066,,,,,,,,539.0,0.0,,,
9259.311,2023-04-23 20:44:57.078,,,,,,,299.0,,,,,
9259.61,2023-04-23 20:44:57.377,,,,,,,315.0,,,,,
9259.838,2023-04-23 20:44:57.605,,,,,,,,462.0,209.0,,,
9259.925,2023-04-23 20:44:57.692,,,,,,,261.0,,,,,
9260.186,2023-04-23 20:44:57.953,,,,,,,689.0,,,,,
9260.3,2023-04-23 20:44:58.067,,,,,,,,395.0,88.0,,,
9260.695,2023-04-23 20:44:58.462,,,,,,,,518.0,0.0,,,
9260.875,2023-04-23 20:44:58.642,,,,,,,558.0,,,,,
9261.213,2023-04-23 20:44:58.980,,,,,,,,517.0,0.0,,,
9261.433,2023-04-23 20:44:59.200,,,,,,,519.0,,,,,
9261.73,2023-04-23 20:44:59.497,,,,,,,,526.0,-195.0,,,
9261.952,2023-04-23 20:44:59.719,,,,,,,511.0,,,,,
9262.256,2023-04-23 20:45:00.023,,,,,,,,480.0,-277.0,,,
9262.463,2023-04-23 20:45:00.230,,,,,,,592.0,,,,,
9262.736,2023-04-23 20:45:00.503,,,,,,,,402.0,101.0,,,
9263.055,2023-04-23 20:45:00.822,,,,,,,723.0,,,,,
9263.138,2023-04-23 20:45:00.905,,,,,,,,454.0,195.0,,,
9263.592,2023-04-23 20:45:01.359,,,,,,,,432.0,156.0,,,
9263.778,2023-04-23 20:45:01.545,,,,,,,691.0,,,,,
9264.024,2023-04-23 20:45:01.791,,,,,,,,412.0,120.0,,,
9264.436,2023-04-23 20:45:02.203,,,,,,,,400.0,0.0,,,
9264.469,2023-04-23 20:45:02.236,,,,,,,513.0,,,,,
9264.836,2023-04-23 20:45:02.603,,,,,,,,515.0,-138.0,,,
9264.982,2023-04-23 20:45:02.749,,,,,,,526.0,,,,,
9265.351,2023-04-23 20:45:03.118,,,,,,,,422.0,138.0,,,
9265.508,2023-04-23 20:45:03.275,,,,,,,539.0,,,,,
9265.773,2023-04-23 20:45:03.540,,,,,,,,482.0,0.0,,,
9266.047,2023-04-23 20:45:03.814,,,,,,,253.0,,,,,
9266.255,2023-04-23 20:45:04.022,,,,,,,,428.0,84.0,,,
9266.3,2023-04-23 20:45:04.067,,,,,,,307.0,,,,,
9266.607,2023-04-23 20:45:04.374,,,,,,,518.0,,,,,
9266.683,2023-04-23 20:45:04.450,,,,,,,,407.0,0.0,,,
9267.09,2023-04-23 20:45:04.857,,,,,,,,431.0,90.0,,,
9267.125,2023-04-23 20:45:04.892,,,,,,,517.0,,,,,
9267.521,2023-04-23 20:45:05.288,,,,,,,,462.0,81.0,,,
9267.642,2023-04-23 20:45:05.409,,,,,,,721.0,,,,,
9267.983,2023-04-23 20:45:05.750,,,,,,,,417.0,0.0,,,
9268.363,2023-04-23 20:45:06.130,,,,,,,757.0,,,,,
9268.4,2023-04-23 20:45:06.167,,,,,,,,464.0,0.0,,,
9268.864,2023-04-23 20:45:06.631,,,,,,,,515.0,-263.0,,,
9269.12,2023-04-23 20:45:06.887,,,,,,,301.0,,,,,
9269.379,2023-04-23 20:45:07.146,,,,,,,,549.0,-373.0,,,
9269.421,2023-04-23 20:45:07.188,,,,,,,259.0,,,,,
9269.68,2023-04-23 20:45:07.447,,,,,,,276.0,,,,,
9269.928,2023-04-23 20:45:07.695,,,,,,,,400.0,100.0,,,
9269.956,2023-04-23 20:45:07.723,,,,,,,292.0,,,,,
9270.248,2023-04-23 20:45:08.015,,,,,,,400.0,,,,,
9270.328,2023-04-23 20:45:08.095,,,,,,,,450.0,0.0,,,
9270.648,2023-04-23 20:45:08.415,,,,,,,653.0,,,,,
9270.778,2023-04-23 20:45:08.545,,,,,,,,425.0,0.0,,,
9271.203,2023-04-23 20:45:08.970,,,,,,,,429.0,0.0,,,
9271.301,2023-04-23 20:45:09.068,,,,,,,284.0,,,,,
9271.585,2023-04-23 20:45:09.352,,,,,,,482.0,,,,,
9271.632,2023-04-23 20:45:09.399,,,,,,,,398.0,0.0,,,
9272.03,2023-04-23 20:45:09.797,,,,,,,,389.0,16.0,,,
9272.067,2023-04-23 20:45:09.834,,,,,,,344.0,,,,,
9272.411,2023-04-23 20:45:10.178,,,,,,,407.0,,,,,
9272.419,2023-04-23 20:45:10.186,,,,,,,,413.0,62.0,,,
9272.818,2023-04-23 20:45:10.585,,,,,,,341.0,,,,,
9272.832,2023-04-23 20:45:10.599,,,,,,,,467.0,0.0,,,
9273.159,2023-04-23 20:45:10.926,,,,,,,381.0,,,,,
9273.299,2023-04-23 20:45:11.066,,,,,,,,401.0,39.0,,,
9273.54,2023-04-23 20:45:11.307,,,,,,,417.0,,,,,
9273.7,2023-04-23 20:45:11.467,,,,,,,,402.0,38.0,,,
9273.957,2023-04-23 20:45:11.724,,,,,,,464.0,,,,,
9274.102,2023-04-23 20:45:11.869,,,,,,,,402.0,0.0,,,
9274.421,2023-04-23 20:45:12.188,,,,,,,778.0,,,,,
9274.504,2023-04-23 20:45:12.271,,,,,,,,473.0,0.0,,,
9274.977,2023-04-23 20:45:12.744,,,,,,,,431.0,0.0,,,
9275.199,2023-04-23 20:45:12.966,,,,,,,922.0,,,,,
9275.408,2023-04-23 20:45:13.175,,,,,,,,445.0,179.0,,,
9275.853,2023-04-23 20:45:13.620,,,,,,,,440.0,173.0,,,
9276.121,2023-04-23 20:45:13.888,,,,,,,300.0,,,,,
9276.293,2023-04-23 20:45:14.060,,,,,,,,406.0,49.0,,,
9276.421,2023-04-23 20:45:14.188,,,,,,,450.0,,,,,
9276.699,2023-04-23 20:45:14.466,,,,,,,,461.0,0.0,,,
9276.871,2023-04-23 20:45:14.638,,,,,,,425.0,,,,,
9277.16,2023-04-23 20:45:14.927,,,,,,,,415.0,128.0,,,
9277.296,2023-04-23 20:45:15.063,,,,,,,429.0,,,,,
9277.575,2023-04-23 20:45:15.342,,,,,,,,548.0,0.0,,,
9277.725,2023-04-23 20:45:15.492,,,,,,,398.0,,,,,
9278.123,2023-04-23 20:45:15.890,,,,,,,373.0,472.0,99.0,,,
9278.496,2023-04-23 20:45:16.263,,,,,,,351.0,,,,,
9278.595,2023-04-23 20:45:16.362,,,,,,,,433.0,161.0,,,
9278.847,2023-04-23 20:45:16.614,,,,,,,467.0,,,,,
9279.028,2023-04-23 20:45:16.795,,,,,,,,396.0,0.0,,,
9279.314,2023-04-23 20:45:17.081,,,,,,,362.0,,,,,
9279.424,2023-04-23 20:45:17.191,,,,,,,,398.0,0.0,,,
9279.676,2023-04-23 20:45:17.443,,,,,,,364.0,,,,,
9279.822,2023-04-23 20:45:17.589,,,,,,,,451.0,67.0,,,
9280.04,2023-04-23 20:45:17.807,,,,,,,402.0,,,,,
9280.273,2023-04-23 20:45:18.040,,,,,,,,459.0,0.0,,,
9280.442,2023-04-23 20:45:18.209,,,,,,,473.0,,,,,
9280.732,2023-04-23 20:45:18.499,,,,,,,,465.0,0.0,,,
9280.915,2023-04-23 20:45:18.682,,,,,,,431.0,,,,,
9281.197,2023-04-23 20:45:18.964,,,,,,,,493.0,0.0,,,
9281.346,2023-04-23 20:45:19.113,,,,,,,266.0,,,,,
9281.612,2023-04-23 20:45:19.379,,,,,,,267.0,,,,,
9281.69,2023-04-23 20:45:19.457,,,,,,,,417.0,129.0,,,
9281.879,2023-04-23 20:45:19.646,,,,,,,357.0,,,,,
9282.107,2023-04-23 20:45:19.874,,,,,,,,453.0,191.0,,,
9282.236,2023-04-23 20:45:20.003,,,,,,,461.0,,,,,
9282.56,2023-04-23 20:45:20.327,,,,,,,,428.0,146.0,,,
9282.697,2023-04-23 20:45:20.464,,,,,,,287.0,,,,,
9282.984,2023-04-23 20:45:20.751,,,,,,,548.0,,,,,
9282.988,2023-04-23 20:45:20.755,,,,,,,,455.0,69.0,,,
9283.443,2023-04-23 20:45:21.210,,,,,,,,458.0,74.0,,,
9283.532,2023-04-23 20:45:21.299,,,,,,,942.0,,,,,
9283.901,2023-04-23 20:45:21.668,,,,,,,,405.0,41.0,,,
9284.306,2023-04-23 20:45:22.073,,,,,,,,476.0,0.0,,,
9284.474,2023-04-23 20:45:22.241,,,,,,,272.0,,,,,
9284.746,2023-04-23 20:45:22.513,,,,,,,396.0,,,,,
9284.782,2023-04-23 20:45:22.549,,,,,,,,395.0,0.0,,,
9285.142,2023-04-23 20:45:22.909,,,,,,,398.0,,,,,
9285.177,2023-04-23 20:45:22.944,,,,,,,,519.0,-261.0,,,
9285.54,2023-04-23 20:45:23.307,,,,,,,384.0,,,,,
9285.696,2023-04-23 20:45:23.463,,,,,,,,454.0,0.0,,,
9285.924,2023-04-23 20:45:23.691,,,,,,,459.0,,,,,
9286.15,2023-04-23 20:45:23.917,,,,,,,,438.0,105.0,,,
9286.383,2023-04-23 20:45:24.150,,,,,,,465.0,,,,,
9286.588,2023-04-23 20:45:24.355,,,,,,,,529.0,0.0,,,
9286.848,2023-04-23 20:45:24.615,,,,,,,493.0,,,,,
9287.117,2023-04-23 20:45:24.884,,,,,,,,553.0,-182.0,,,
9287.341,2023-04-23 20:45:25.108,,,,,,,288.0,,,,,
9287.629,2023-04-23 20:45:25.396,,,,,,,262.0,,,,,
9287.67,2023-04-23 20:45:25.437,,,,,,,,434.0,98.0,,,
9287.891,2023-04-23 20:45:25.658,,,,,,,282.0,,,,,
9288.104,2023-04-23 20:45:25.871,,,,,,,,555.0,0.0,,,
9288.173,2023-04-23 20:45:25.940,,,,,,,386.0,,,,,
9288.559,2023-04-23 20:45:26.326,,,,,,,384.0,,,,,
9288.659,2023-04-23 20:45:26.426,,,,,,,,485.0,-150.0,,,
9288.943,2023-04-23 20:45:26.710,,,,,,,364.0,,,,,
9289.144,2023-04-23 20:45:26.911,,,,,,,,431.0,0.0,,,
9289.307,2023-04-23 20:45:27.074,,,,,,,476.0,,,,,
9289.575,2023-04-23 20:45:27.342,,,,,,,,432.0,0.0,,,
9289.783,2023-04-23 20:45:27.550,,,,,,,395.0,,,,,
9290.007,2023-04-23 20:45:27.774,,,,,,,,418.0,0.0,,,
9290.178,2023-04-23 20:45:27.945,,,,,,,780.0,,,,,
9290.425,2023-04-23 20:45:28.192,,,,,,,,418.0,0.0,,,
9290.843,2023-04-23 20:45:28.610,,,,,,,,444.0,0.0,,,
9290.958,2023-04-23 20:45:28.725,,,,,,,454.0,,,,,
9291.287,2023-04-23 20:45:29.054,,,,,,,,450.0,0.0,,,
9291.412,2023-04-23 20:45:29.179,,,,,,,333.0,,,,,
9291.737,2023-04-23 20:45:29.504,,,,,,,,480.0,0.0,,,
9291.745,2023-04-23 20:45:29.512,,,,,,,529.0,,,,,
9292.217,2023-04-23 20:45:29.984,,,,,,,,428.0,0.0,,,
9292.274,2023-04-23 20:45:30.041,,,,,,,735.0,,,,,
9292.645,2023-04-23 20:45:30.412,,,,,,,,409.0,0.0,,,
9293.009,2023-04-23 20:45:30.776,,,,,,,336.0,,,,,
9293.054,2023-04-23 20:45:30.821,,,,,,,,401.0,0.0,,,
9293.345,2023-04-23 20:45:31.112,,,,,,,555.0,,,,,
9293.455,2023-04-23 20:45:31.222,,,,,,,,438.0,0.0,,,
9293.893,2023-04-23 20:45:31.660,,,,,,,,519.0,-455.0,,,
9293.9,2023-04-23 20:45:31.667,,,,,,,635.0,,,,,
9294.412,2023-04-23 20:45:32.179,,,,,,,,444.0,185.0,,,
9294.535,2023-04-23 20:45:32.302,,,,,,,431.0,,,,,
9294.856,2023-04-23 20:45:32.623,,,,,,,,555.0,0.0,,,
9294.966,2023-04-23 20:45:32.733,,,,,,,432.0,,,,,
9295.398,2023-04-23 20:45:33.165,,,,,,,418.0,,,,,
9295.411,2023-04-23 20:45:33.178,,,,,,,,386.0,79.0,,,
9295.797,2023-04-23 20:45:33.564,,,,,,,,400.0,0.0,,,
9295.816,2023-04-23 20:45:33.583,,,,,,,418.0,,,,,
9296.197,2023-04-23 20:45:33.964,,,,,,,,410.0,124.0,,,
9296.234,2023-04-23 20:45:34.001,,,,,,,444.0,,,,,
9296.607,2023-04-23 20:45:34.374,,,,,,,,416.0,0.0,,,
9296.678,2023-04-23 20:45:34.445,,,,,,,450.0,,,,,
9297.023,2023-04-23 20:45:34.790,,,,,,,,494.0,0.0,,,
9297.128,2023-04-23 20:45:34.895,,,,,,,480.0,,,,,
9297.517,2023-04-23 20:45:35.284,,,,,,,,550.0,0.0,,,
9297.608,2023-04-23 20:45:35.375,,,,,,,428.0,,,,,
9298.036,2023-04-23 20:45:35.803,,,,,,,409.0,,,,,
9298.067,2023-04-23 20:45:35.834,,,,,,,,396.0,35.0,,,
9298.445,2023-04-23 20:45:36.212,,,,,,,401.0,,,,,
9298.463,2023-04-23 20:45:36.230,,,,,,,,516.0,-269.0,,,
9298.846,2023-04-23 20:45:36.613,,,,,,,438.0,,,,,
9298.979,2023-04-23 20:45:36.746,,,,,,,,557.0,-186.0,,,
9299.284,2023-04-23 20:45:37.051,,,,,,,974.0,,,,,
9299.536,2023-04-23 20:45:37.303,,,,,,,,468.0,-288.0,,,
9300.004,2023-04-23 20:45:37.771,,,,,,,,498.0,-152.0,,,
9300.258,2023-04-23 20:45:38.025,,,,,,,259.0,,,,,
9300.502,2023-04-23 20:45:38.269,,,,,,,,472.0,-725.0,,,
