seconds,date,activity_load_2d,activity_load_3d
9914.946,2023-04-23 20:55:52.713,0.0044,0.0054
9915.946,2023-04-23 20:55:53.713,0.0058,0.0075
9916.946,2023-04-23 20:55:54.713,0.0037,0.005
9917.946,2023-04-23 20:55:55.713,0.0063,0.0083
9918.946,2023-04-23 20:55:56.713,0.0049,0.006
9919.946,2023-04-23 20:55:57.713,0.006,0.0081
9920.946,2023-04-23 20:55:58.713,0.0052,0.0062
9921.946,2023-04-23 20:55:59.713,0.0049,0.0062
9922.946,2023-04-23 20:56:00.713,0.0099,0.0136
9923.946,2023-04-23 20:56:01.713,0.004,0.0052
9924.946,2023-04-23 20:56:02.713,0.0052,0.0076
9925.946,2023-04-23 20:56:03.713,0.0055,0.0072
9926.946,2023-04-23 20:56:04.713,0.0062,0.0078
9927.946,2023-04-23 20:56:05.713,0.0065,0.0082
9928.946,2023-04-23 20:56:06.713,0.0068,0.0096
9929.946,2023-04-23 20:56:07.713,0.0067,0.0087
9930.946,2023-04-23 20:56:08.713,0.0025,0.003
9931.946,2023-04-23 20:56:09.713,0.002,0.0025
9932.946,2023-04-23 20:56:10.713,0.0017,0.0022
9933.946,2023-04-23 20:56:11.713,0.0026,0.0032
9934.946,2023-04-23 20:56:12.713,0.0028,0.0034
9935.946,2023-04-23 20:56:13.713,0.0021,0.0024
9936.946,2023-04-23 20:56:14.713,0.002,0.0023
9937.946,2023-04-23 20:56:15.713,0.0063,0.0079
9938.946,2023-04-23 20:56:16.713,0.0036,0.0046
9939.946,2023-04-23 20:56:17.713,0.006,0.0073
9940.946,2023-04-23 20:56:18.713,0.0037,0.0048
9941.946,2023-04-23 20:56:19.713,0.0048,0.0064
9942.946,2023-04-23 20:56:20.713,0.005,0.0059
9943.946,2023-04-23 20:56:21.713,0.0052,0.0065
9944.946,2023-04-23 20:56:22.713,0.0061,0.0084
9945.946,2023-04-23 20:56:23.713,0.0041,0.0055
9946.946,2023-04-23 20:56:24.713,0.0052,0.0068
9947.946,2023-04-23 20:56:25.713,0.0055,0.0075
9948.946,2023-04-23 20:56:26.713,0.0054,0.0074
9949.946,2023-04-23 20:56:27.713,0.0059,0.0074
9950.946,2023-04-23 20:56:28.713,0.0068,0.0088
9951.946,2023-04-23 20:56:29.713,0.006,0.0071
9952.946,2023-04-23 20:56:30.713,0.0055,0.0067
9953.946,2023-04-23 20:56:31.713,0.0078,0.0094
9954.946,2023-04-23 20:56:32.713,0.0055,0.0071
9955.946,2023-04-23 20:56:33.713,0.0068,0.0079
9956.946,2023-04-23 20:56:34.713,0.0044,0.0056
9957.946,2023-04-23 20:56:35.713,0.0047,0.006
9958.946,2023-04-23 20:56:36.713,0.0068,0.0083
9959.946,2023-04-23 20:56:37.713,0.0049,0.0065
9960.946,2023-04-23 20:56:38.713,0.0037,0.0049
9961.946,2023-04-23 20:56:39.713,0.0023,0.0027
9962.946,2023-04-23 20:56:40.713,0.0024,0.003
9963.946,2023-04-23 20:56:41.713,0.0044,0.0073
9964.946,2023-04-23 20:56:42.713,0.0027,0.0031
9965.946,2023-04-23 20:56:43.713,0.0031,0.0035
9966.946,2023-04-23 20:56:44.713,0.0035,0.0041
9967.946,2023-04-23 20:56:45.713,0.0033,0.004
9968.946,2023-04-23 20:56:46.713,0.0051,0.0061
9969.946,2023-04-23 20:56:47.713,0.0049,0.0059
9971.107,2023-04-23 20:56:48.874,0.0052,0.0062
9972.107,2023-04-23 20:56:49.874,0.0064,0.0093
9973.107,2023-04-23 20:56:50.874,0.0051,0.0064
9974.107,2023-04-23 20:56:51.874,0.0055,0.0068
9975.107,2023-04-23 20:56:52.874,0.0057,0.0068
9976.107,2023-04-23 20:56:53.874,0.006,0.0076
9977.107,2023-04-23 20:56:54.874,0.005,0.0062
9978.107,2023-04-23 20:56:55.874,0.0052,0.0065
9979.107,2023-04-23 20:56:56.874,0.006,0.0086
9980.107,2023-04-23 20:56:57.874,0.0044,0.0054
9981.107,2023-04-23 20:56:58.874,0.0069,0.0105
9982.107,2023-04-23 20:56:59.874,0.0064,0.0079
9983.107,2023-04-23 20:57:00.874,0.0056,0.0073
9984.107,2023-04-23 20:57:01.874,0.0055,0.007
9985.107,2023-04-23 20:57:02.874,0.0052,0.0065
9986.107,2023-04-23 20:57:03.874,0.0054,0.0067
9987.107,2023-04-23 20:57:04.874,0.0048,0.0066
9988.107,2023-04-23 20:57:05.874,0.0056,0.0071
9989.107,2023-04-23 20:57:06.874,0.0046,0.0057
9990.107,2023-04-23 20:57:07.874,0.0045,0.0056
9991.107,2023-04-23 20:57:08.874,0.0095,0.0115
9992.107,2023-04-23 20:57:09.874,0.0063,0.0079
9993.107,2023-04-23 20:57:10.874,0.0069,0.0091
9994.107,2023-04-23 20:57:11.874,0.0082,0.0098
9995.107,2023-04-23 20:57:12.874,0.0063,0.008
9996.107,2023-04-23 20:57:13.874,0.0092,0.0115
9997.107,2023-04-23 20:57:14.874,0.0067,0.0086
9998.107,2023-04-23 20:57:15.874,0.0074,0.009
9999.107,2023-04-23 20:57:16.874,0.0022,0.0028
10000.107,2023-04-23 20:57:17.874,0.0024,0.0027
10001.107,2023-04-23 20:57:18.874,0.0019,0.0023
10002.107,2023-04-23 20:57:19.874,0.0022,0.0026
10003.107,2023-04-23 20:57:20.874,0.003,0.0037
10004.107,2023-04-23 20:57:21.874,0.0026,0.0031
10005.107,2023-04-23 20:57:22.874,0.0022,0.0026
10006.107,2023-04-23 20:57:23.874,0.0022,0.0027
10007.107,2023-04-23 20:57:24.874,0.0025,0.0029
10008.107,2023-04-23 20:57:25.874,0.002,0.0023
10009.107,2023-04-23 20:57:26.874,0.0021,0.0024
10010.107,2023-04-23 20:57:27.874,0.0027,0.0032
10011.107,2023-04-23 20:57:28.874,0.0028,0.0036
10012.107,2023-04-23 20:57:29.874,0.0047,0.006
10013.107,2023-04-23 20:57:30.874,0.0052,0.0067
10014.107,2023-04-23 20:57:31.874,0.0048,0.0059
10015.107,2023-04-23 20:57:32.874,0.0064,0.0083
10016.107,2023-04-23 20:57:33.874,0.0071,0.0086
10017.107,2023-04-23 20:57:34.874,0.0078,0.0095
10018.107,2023-04-23 20:57:35.874,0.0086,0.0105
10019.107,2023-04-23 20:57:36.874,0.0094,0.0113
10020.107,2023-04-23 20:57:37.874,0.0108,0.0177
10021.107,2023-04-23 20:57:38.874,0.0093,0.0111
10022.107,2023-04-23 20:57:39.874,0.007,0.0088
10023.107,2023-04-23 20:57:40.874,0.0054,0.0065
10024.107,2023-04-23 20:57:41.874,0.0041,0.0055
10025.107,2023-04-23 20:57:42.874,0.0063,0.0079
10026.107,2023-04-23 20:57:43.874,0.0059,0.0075
10027.107,2023-04-23 20:57:44.874,0.0055,0.007
10028.107,2023-04-23 20:57:45.874,0.0091,0.0109
10029.107,2023-04-23 20:57:46.874,0.006,0.0072
10030.107,2023-04-23 20:57:47.874,0.01,0.0117
10031.107,2023-04-23 20:57:48.874,0.0045,0.0062
10032.27,2023-04-23 20:57:50.037,0.0052,0.007
10033.27,2023-04-23 20:57:51.037,0.0052,0.0066
10034.27,2023-04-23 20:57:52.037,0.0117,0.0137
10035.27,2023-04-23 20:57:53.037,0.0089,0.0106
10036.27,2023-04-23 20:57:54.037,0.0057,0.0082
10037.27,2023-04-23 20:57:55.037,0.0085,0.0108
10038.27,2023-04-23 20:57:56.037,0.0048,0.006
10039.27,2023-04-23 20:57:57.037,0.0086,0.0105
10040.27,2023-04-23 20:57:58.037,0.0111,0.0179
10041.27,2023-04-23 20:57:59.037,0.0143,0.02
10042.27,2023-04-23 20:58:00.037,0.0147,0.0204
10043.27,2023-04-23 20:58:01.037,0.0112,0.0169
10044.27,2023-04-23 20:58:02.037,0.0091,0.0135
10045.27,2023-04-23 20:58:03.037,0.0225,0.0317
10046.27,2023-04-23 20:58:04.037,0.0189,0.0266
10047.27,2023-04-23 20:58:05.037,0.0464,0.0612
10048.27,2023-04-23 20:58:06.037,0.0711,0.1051
10049.27,2023-04-23 20:58:07.037,0.0795,0.0906
10050.27,2023-04-23 20:58:08.037,0.0095,0.013
10051.27,2023-04-23 20:58:09.037,0.0125,0.0166
10052.27,2023-04-23 20:58:10.037,0.0081,0.0099
10053.27,2023-04-23 20:58:11.037,0.0161,0.0204
10054.27,2023-04-23 20:58:12.037,0.0506,0.0974
10055.27,2023-04-23 20:58:13.037,0.0255,0.0427
10056.27,2023-04-23 20:58:14.037,0.0073,0.0125
10057.27,2023-04-23 20:58:15.037,0.0065,0.0089
10058.27,2023-04-23 20:58:16.037,0.0071,0.0092
10059.27,2023-04-23 20:58:17.037,0.0096,0.0157
10060.27,2023-04-23 20:58:18.037,0.0116,0.0175
10061.27,2023-04-23 20:58:19.037,0.0086,0.0123
10062.27,2023-04-23 20:58:20.037,0.012,0.0165
10063.27,2023-04-23 20:58:21.037,0.003,0.0035
10064.27,2023-04-23 20:58:22.037,0.0029,0.0034
10065.27,2023-04-23 20:58:23.037,0.0038,0.0054
10066.27,2023-04-23 20:58:24.037,0.0057,0.0079
10067.27,2023-04-23 20:58:25.037,0.0043,0.0055
10068.27,2023-04-23 20:58:26.037,0.0059,0.0075
10069.27,2023-04-23 20:58:27.037,0.005,0.0062
10070.27,2023-04-23 20:58:28.037,0.0038,0.0047
10071.27,2023-04-23 20:58:29.037,0.005,0.0068
10072.27,2023-04-23 20:58:30.037,0.0087,0.0124
10073.27,2023-04-23 20:58:31.037,0.0055,0.0067
10074.27,2023-04-23 20:58:32.037,0.0061,0.0072
10075.27,2023-04-23 20:58:33.037,0.008,0.0114
10076.27,2023-04-23 20:58:34.037,0.0339,0.0432
10077.27,2023-04-23 20:58:35.037,0.0244,0.0321
10078.27,2023-04-23 20:58:36.037,0.0198,0.0237
10079.27,2023-04-23 20:58:37.037,0.0174,0.0299
10080.27,2023-04-23 20:58:38.037,0.0061,0.0082
10081.27,2023-04-23 20:58:39.037,0.0081,0.0104
10082.27,2023-04-23 20:58:40.037,0.0063,0.0086
10083.27,2023-04-23 20:58:41.037,0.0257,0.031
10084.27,2023-04-23 20:58:42.037,0.0478,0.0632
10085.27,2023-04-23 20:58:43.037,0.0815,0.1025
10086.27,2023-04-23 20:58:44.037,0.0479,0.0553
10087.27,2023-04-23 20:58:45.037,0.0271,0.0311
10088.27,2023-04-23 20:58:46.037,0.036,0.0397
10089.27,2023-04-23 20:58:47.037,0.0636,0.0819
10090.27,2023-04-23 20:58:48.037,0.0412,0.0539
10091.27,2023-04-23 20:58:49.037,0.0113,0.0151
10092.27,2023-04-23 20:58:50.037,0.0271,0.0366
10093.431,2023-04-23 20:58:51.198,0.0191,0.0259
10094.431,2023-04-23 20:58:52.198,0.0207,0.0306
10095.431,2023-04-23 20:58:53.198,0.0116,0.0154
10096.431,2023-04-23 20:58:54.198,0.0178,0.0219
10097.431,2023-04-23 20:58:55.198,0.0037,0.0048
10098.431,2023-04-23 20:58:56.198,0.0031,0.0036
10099.431,2023-04-23 20:58:57.198,0.0072,0.0085
10100.431,2023-04-23 20:58:58.198,0.006,0.0081
10101.431,2023-04-23 20:58:59.198,0.0048,0.0061
10102.431,2023-04-23 20:59:00.198,0.0094,0.0121
10103.431,2023-04-23 20:59:01.198,0.011,0.013
10104.431,2023-04-23 20:59:02.198,0.0044,0.0056
10105.431,2023-04-23 20:59:03.198,0.0111,0.0138
10106.431,2023-04-23 20:59:04.198,0.0105,0.0129
10107.431,2023-04-23 20:59:05.198,0.0088,0.0139
10108.431,2023-04-23 20:59:06.198,0.0099,0.0129
10109.431,2023-04-23 20:59:07.198,0.0073,0.0102
10110.431,2023-04-23 20:59:08.198,0.0062,0.0084
10111.431,2023-04-23 20:59:09.198,0.0064,0.0089
10112.431,2023-04-23 20:59:10.198,0.0082,0.0113
10113.431,2023-04-23 20:59:11.198,0.0057,0.0082
10114.431,2023-04-23 20:59:12.198,0.0089,0.0138
10115.431,2023-04-23 20:59:13.198,0.0094,0.0138
10116.431,2023-04-23 20:59:14.198,0.0098,0.0137
10117.431,2023-04-23 20:59:15.198,0.0089,0.0139
10118.431,2023-04-23 20:59:16.198,0.0086,0.0127
10119.431,2023-04-23 20:59:17.198,0.0077,0.0116
10120.431,2023-04-23 20:59:18.198,0.0146,0.0214
10121.431,2023-04-23 20:59:19.198,0.0185,0.0255
10122.431,2023-04-23 20:59:20.198,0.0344,0.0455
10123.431,2023-04-23 20:59:21.198,0.0398,0.0545
10124.431,2023-04-23 20:59:22.198,0.01,0.0146
10125.431,2023-04-23 20:59:23.198,0.018,0.0318
10126.431,2023-04-23 20:59:24.198,0.0685,0.0757
10127.431,2023-04-23 20:59:25.198,0.0333,0.0425
10128.431,2023-04-23 20:59:26.198,0.0177,0.0235
10129.431,2023-04-23 20:59:27.198,0.015,0.0228
10130.431,2023-04-23 20:59:28.198,0.033,0.0444
10131.431,2023-04-23 20:59:29.198,0.0568,0.0888
10132.431,2023-04-23 20:59:30.198,0.0353,0.0676
10133.431,2023-04-23 20:59:31.198,0.0325,0.0515
10134.431,2023-04-23 20:59:32.198,0.0152,0.0212
10135.431,2023-04-23 20:59:33.198,0.0136,0.0189
10136.431,2023-04-23 20:59:34.198,0.0122,0.0179
10137.431,2023-04-23 20:59:35.198,0.0073,0.012
10138.431,2023-04-23 20:59:36.198,0.0055,0.0083
10139.431,2023-04-23 20:59:37.198,0.0056,0.0078
10140.431,2023-04-23 20:59:38.198,0.0078,0.011
10141.431,2023-04-23 20:59:39.198,0.0068,0.0091
10142.431,2023-04-23 20:59:40.198,0.0042,0.0055
10143.431,2023-04-23 20:59:41.198,0.0067,0.0089
10144.431,2023-04-23 20:59:42.198,0.0068,0.0085
10145.431,2023-04-23 20:59:43.198,0.0032,0.0043
10146.431,2023-04-23 20:59:44.198,0.0028,0.0037
10147.431,2023-04-23 20:59:45.198,0.0045,0.006
10148.431,2023-04-23 20:59:46.198,0.0087,0.0109
10149.431,2023-04-23 20:59:47.198,0.0056,0.007
10150.431,2023-04-23 20:59:48.198,0.0049,0.0062
10151.431,2023-04-23 20:59:49.198,0.0058,0.0075
10152.431,2023-04-23 20:59:50.198,0.0161,0.0282
10153.431,2023-04-23 20:59:51.198,0.0246,0.0377
10154.591,2023-04-23 20:59:52.358,0.023,0.0376
10155.591,2023-04-23 20:59:53.358,0.0227,0.0355
10156.591,2023-04-23 20:59:54.358,0.0187,0.0305
10157.591,2023-04-23 20:59:55.358,0.0197,0.0308
10158.591,2023-04-23 20:59:56.358,0.0181,0.0325
10159.591,2023-04-23 20:59:57.358,0.027,0.0529
10160.591,2023-04-23 20:59:58.358,0.0508,0.085
10161.591,2023-04-23 20:59:59.358,0.0222,0.0331
10162.591,2023-04-23 21:00:00.358,0.0169,0.0318
10163.591,2023-04-23 21:00:01.358,0.0343,0.0486
10164.591,2023-04-23 21:00:02.358,0.0218,0.0319
10165.591,2023-04-23 21:00:03.358,0.0312,0.0408
10166.591,2023-04-23 21:00:04.358,0.0261,0.0319
10167.591,2023-04-23 21:00:05.358,0.0149,0.0184
10168.591,2023-04-23 21:00:06.358,0.0178,0.0217
10169.591,2023-04-23 21:00:07.358,0.0323,0.0376
10170.591,2023-04-23 21:00:08.358,0.0307,0.0356
10171.591,2023-04-23 21:00:09.358,0.0155,0.0237
10172.591,2023-04-23 21:00:10.358,0.0115,0.0206
10173.591,2023-04-23 21:00:11.358,0.0091,0.0167
10174.591,2023-04-23 21:00:12.358,0.0145,0.0211
10175.591,2023-04-23 21:00:13.358,0.0103,0.0183
10176.591,2023-04-23 21:00:14.358,0.0131,0.0217
10177.591,2023-04-23 21:00:15.358,0.0208,0.0338
10178.591,2023-04-23 21:00:16.358,0.0342,0.0437
10179.591,2023-04-23 21:00:17.358,0.0341,0.0451
10180.591,2023-04-23 21:00:18.358,0.0432,0.0632
10181.591,2023-04-23 21:00:19.358,0.0282,0.0394
10182.591,2023-04-23 21:00:20.358,0.0349,0.0447
10183.591,2023-04-23 21:00:21.358,0.0258,0.0356
10184.591,2023-04-23 21:00:22.358,0.044,0.057
10185.591,2023-04-23 21:00:23.358,0.089,0.1714
10186.591,2023-04-23 21:00:24.358,0.0601,0.1029
10187.591,2023-04-23 21:00:25.358,0.0209,0.0346
10188.591,2023-04-23 21:00:26.358,0.0201,0.0297
10189.591,2023-04-23 21:00:27.358,0.0228,0.0348
10190.591,2023-04-23 21:00:28.358,0.0225,0.0374
10191.591,2023-04-23 21:00:29.358,0.028,0.0428
10192.591,2023-04-23 21:00:30.358,0.0193,0.0288
10193.591,2023-04-23 21:00:31.358,0.0248,0.0358
10194.591,2023-04-23 21:00:32.358,0.0246,0.0349
10195.591,2023-04-23 21:00:33.358,0.0216,0.0305
10196.591,2023-04-23 21:00:34.358,0.0229,0.038
10197.591,2023-04-23 21:00:35.358,0.0183,0.0273
10198.591,2023-04-23 21:00:36.358,0.0258,0.0417
10199.591,2023-04-23 21:00:37.358,0.0224,0.037
10200.591,2023-04-23 21:00:38.358,0.021,0.0363
10201.591,2023-04-23 21:00:39.358,0.0233,0.0393
10202.591,2023-04-23 21:00:40.358,0.0235,0.0348
10203.591,2023-04-23 21:00:41.358,0.0248,0.0388
10204.591,2023-04-23 21:00:42.358,0.0214,0.0406
10205.591,2023-04-23 21:00:43.358,0.0292,0.0483
10206.591,2023-04-23 21:00:44.358,0.0207,0.0353
10207.591,2023-04-23 21:00:45.358,0.0325,0.0477
10208.591,2023-04-23 21:00:46.358,0.0249,0.0474
10209.591,2023-04-23 21:00:47.358,0.0201,0.0332
10210.591,2023-04-23 21:00:48.358,0.0205,0.0335
10211.591,2023-04-23 21:00:49.358,0.0234,0.0426
10212.591,2023-04-23 21:00:50.358,0.0236,0.0385
10213.591,2023-04-23 21:00:51.358,0.0223,0.0361
10214.591,2023-04-23 21:00:52.358,0.0229,0.0372
10215.753,2023-04-23 21:00:53.520,0.0332,0.0501
10216.753,2023-04-23 21:00:54.520,0.0185,0.0278
10217.753,2023-04-23 21:00:55.520,0.0258,0.0382
10218.753,2023-04-23 21:00:56.520,0.0215,0.0418
10219.753,2023-04-23 21:00:57.520,0.0259,0.0368
10220.753,2023-04-23 21:00:58.520,0.0225,0.0362
10221.753,2023-04-23 21:00:59.520,0.0291,0.0511
10222.753,2023-04-23 21:01:00.520,0.0213,0.0329
10223.753,2023-04-23 21:01:01.520,0.0296,0.0494
10224.753,2023-04-23 21:01:02.520,0.0761,0.1318
10225.753,2023-04-23 21:01:03.520,0.0417,0.1092
10226.753,2023-04-23 21:01:04.520,0.0454,0.1031
10227.753,2023-04-23 21:01:05.520,0.0622,0.0998
10228.753,2023-04-23 21:01:06.520,0.0216,0.0294
10229.753,2023-04-23 21:01:07.520,0.0162,0.0259
10230.753,2023-04-23 21:01:08.520,0.0093,0.0118
10231.753,2023-04-23 21:01:09.520,0.0068,0.0087
10232.753,2023-04-23 21:01:10.520,0.0068,0.008
10233.753,2023-04-23 21:01:11.520,0.0072,0.0101
10234.753,2023-04-23 21:01:12.520,0.0116,0.0173
10235.753,2023-04-23 21:01:13.520,0.0103,0.0158
10236.753,2023-04-23 21:01:14.520,0.0131,0.0197
10237.753,2023-04-23 21:01:15.520,0.0144,0.0233
10238.753,2023-04-23 21:01:16.520,0.0145,0.0243
10239.753,2023-04-23 21:01:17.520,0.0121,0.0165
10240.753,2023-04-23 21:01:18.520,0.0083,0.0095
10241.753,2023-04-23 21:01:19.520,0.0054,0.0068
10242.753,2023-04-23 21:01:20.520,0.0132,0.0237
10243.753,2023-04-23 21:01:21.520,0.0091,0.0122
10244.753,2023-04-23 21:01:22.520,0.0093,0.0125
10245.753,2023-04-23 21:01:23.520,0.0079,0.0146
10246.753,2023-04-23 21:01:24.520,0.0055,0.008
10247.753,2023-04-23 21:01:25.520,0.0031,0.0038
10248.753,2023-04-23 21:01:26.520,0.0088,0.0147
10249.753,2023-04-23 21:01:27.520,0.0129,0.0192
10250.753,2023-04-23 21:01:28.520,0.0072,0.0106
10251.753,2023-04-23 21:01:29.520,0.0062,0.0105
10252.753,2023-04-23 21:01:30.520,0.0132,0.0229
10253.753,2023-04-23 21:01:31.520,0.0103,0.0172
10254.753,2023-04-23 21:01:32.520,0.01,0.0134
10255.753,2023-04-23 21:01:33.520,0.0055,0.0071
10256.753,2023-04-23 21:01:34.520,0.0063,0.009
10257.753,2023-04-23 21:01:35.520,0.0082,0.0116
10258.753,2023-04-23 21:01:36.520,0.0088,0.0109
10259.753,2023-04-23 21:01:37.520,0.0146,0.0232
10260.753,2023-04-23 21:01:38.520,0.0175,0.0358
10261.753,2023-04-23 21:01:39.520,0.0269,0.0554
10262.753,2023-04-23 21:01:40.520,0.0403,0.0741
10263.753,2023-04-23 21:01:41.520,0.0279,0.0465
10264.753,2023-04-23 21:01:42.520,0.0225,0.0289
10265.753,2023-04-23 21:01:43.520,0.0128,0.0166
10266.753,2023-04-23 21:01:44.520,0.0083,0.0108
10267.753,2023-04-23 21:01:45.520,0.0052,0.0068
10268.753,2023-04-23 21:01:46.520,0.0057,0.0065
10269.753,2023-04-23 21:01:47.520,0.0093,0.0113
10270.753,2023-04-23 21:01:48.520,0.0056,0.007
10271.753,2023-04-23 21:01:49.520,0.0026,0.0032
10272.753,2023-04-23 21:01:50.520,0.0028,0.0034
10273.753,2023-04-23 21:01:51.520,0.0067,0.008
10274.753,2023-04-23 21:01:52.520,0.0057,0.0078
10275.753,2023-04-23 21:01:53.520,0.0081,0.0113
10276.914,2023-04-23 21:01:54.681,0.0096,0.0144
10277.914,2023-04-23 21:01:55.681,0.0113,0.0158
10278.914,2023-04-23 21:01:56.681,0.0155,0.0224
10279.914,2023-04-23 21:01:57.681,0.015,0.0314
10280.914,2023-04-23 21:01:58.681,0.0185,0.0325
10281.914,2023-04-23 21:01:59.681,0.0157,0.0272
10282.914,2023-04-23 21:02:00.681,0.0158,0.0223
10283.914,2023-04-23 21:02:01.681,0.0124,0.0217
10284.914,2023-04-23 21:02:02.681,0.0162,0.0272
10285.914,2023-04-23 21:02:03.681,0.0119,0.0216
10286.914,2023-04-23 21:02:04.681,0.0131,0.0237
10287.914,2023-04-23 21:02:05.681,0.0116,0.0166
10288.914,2023-04-23 21:02:06.681,0.0106,0.0177
10289.914,2023-04-23 21:02:07.681,0.0105,0.0159
10290.914,2023-04-23 21:02:08.681,0.006,0.0083
10291.914,2023-04-23 21:02:09.681,0.0056,0.0073
10292.914,2023-04-23 21:02:10.681,0.0028,0.0034
10293.914,2023-04-23 21:02:11.681,0.0056,0.0088
10294.914,2023-04-23 21:02:12.681,0.0062,0.0082
10295.914,2023-04-23 21:02:13.681,0.0082,0.0115
10296.914,2023-04-23 21:02:14.681,0.0061,0.0087
10297.914,2023-04-23 21:02:15.681,0.0066,0.0107
10298.914,2023-04-23 21:02:16.681,0.0038,0.0049
10299.914,2023-04-23 21:02:17.681,0.0028,0.0034
10300.914,2023-04-23 21:02:18.681,0.0045,0.0056
10301.914,2023-04-23 21:02:19.681,0.0054,0.0069
10302.914,2023-04-23 21:02:20.681,0.0074,0.0096
10303.914,2023-04-23 21:02:21.681,0.0075,0.0098
10304.914,2023-04-23 21:02:22.681,0.0071,0.0082
10305.914,2023-04-23 21:02:23.681,0.006,0.009
10306.914,2023-04-23 21:02:24.681,0.0022,0.0029
10307.914,2023-04-23 21:02:25.681,0.0031,0.0041
10308.914,2023-04-23 21:02:26.681,0.0075,0.0095
10309.914,2023-04-23 21:02:27.681,0.0189,0.0228
10310.914,2023-04-23 21:02:28.681,0.0161,0.0238
10311.914,2023-04-23 21:02:29.681,0.0214,0.0277
10312.914,2023-04-23 21:02:30.681,0.0171,0.0217
10313.914,2023-04-23 21:02:31.681,0.0083,0.0102
10314.914,2023-04-23 21:02:32.681,0.0107,0.0135
10315.914,2023-04-23 21:02:33.681,0.0054,0.007
10316.914,2023-04-23 21:02:34.681,0.0073,0.0099
10317.914,2023-04-23 21:02:35.681,0.0039,0.0046
10318.914,2023-04-23 21:02:36.681,0.0118,0.0194
10319.914,2023-04-23 21:02:37.681,0.0105,0.0133
10320.914,2023-04-23 21:02:38.681,0.0035,0.0041
10321.914,2023-04-23 21:02:39.681,0.0044,0.0051
10322.914,2023-04-23 21:02:40.681,0.0558,0.0747
10323.914,2023-04-23 21:02:41.681,0.0071,0.011
10324.914,2023-04-23 21:02:42.681,0.0044,0.0054
10325.914,2023-04-23 21:02:43.681,0.0031,0.0038
10326.914,2023-04-23 21:02:44.681,0.0035,0.0041
10327.914,2023-04-23 21:02:45.681,0.0118,0.014
10328.914,2023-04-23 21:02:46.681,0.0044,0.0049
10329.914,2023-04-23 21:02:47.681,0.0084,0.0116
10330.914,2023-04-23 21:02:48.681,0.0206,0.0326
10331.914,2023-04-23 21:02:49.681,0.0073,0.0089
10332.914,2023-04-23 21:02:50.681,0.0058,0.0072
10333.914,2023-04-23 21:02:51.681,0.0091,0.0119
10334.914,2023-04-23 21:02:52.681,0.0066,0.01
10335.914,2023-04-23 21:02:53.681,0.0053,0.0063
10336.914,2023-04-23 21:02:54.681,0.0085,0.0104
10338.076,2023-04-23 21:02:55.843,0.0049,0.0078
10339.076,2023-04-23 21:02:56.843,0.0046,0.0063
10340.076,2023-04-23 21:02:57.843,0.006,0.0078
10341.076,2023-04-23 21:02:58.843,0.0126,0.0221
10342.076,2023-04-23 21:02:59.843,0.0097,0.0164
10343.076,2023-04-23 21:03:00.843,0.0095,0.0164
10344.076,2023-04-23 21:03:01.843,0.0086,0.0138
10345.076,2023-04-23 21:03:02.843,0.0053,0.0067
10346.076,2023-04-23 21:03:03.843,0.006,0.0091
10347.076,2023-04-23 21:03:04.843,0.0043,0.0054
10348.076,2023-04-23 21:03:05.843,0.0052,0.0061
10349.076,2023-04-23 21:03:06.843,0.023,0.0361
10350.076,2023-04-23 21:03:07.843,0.0142,0.0255
10351.076,2023-04-23 21:03:08.843,0.0112,0.0203
10352.076,2023-04-23 21:03:09.843,0.0133,0.0248
10353.076,2023-04-23 21:03:10.843,0.0112,0.0173
10354.076,2023-04-23 21:03:11.843,0.0131,0.0221
10355.076,2023-04-23 21:03:12.843,0.0105,0.0139
10356.076,2023-04-23 21:03:13.843,0.0074,0.0088
10357.076,2023-04-23 21:03:14.843,0.0092,0.0141
10358.076,2023-04-23 21:03:15.843,0.0088,0.0121
10359.076,2023-04-23 21:03:16.843,0.0113,0.0152
10360.076,2023-04-23 21:03:17.843,0.013,0.0175
10361.076,2023-04-23 21:03:18.843,0.0132,0.0166
10362.076,2023-04-23 21:03:19.843,0.0267,0.0403
10363.076,2023-04-23 21:03:20.843,0.0198,0.0256
10364.076,2023-04-23 21:03:21.843,0.0153,0.0188
10365.076,2023-04-23 21:03:22.843,0.0249,0.0305
10366.076,2023-04-23 21:03:23.843,0.0281,0.0359
10367.076,2023-04-23 21:03:24.843,0.0179,0.0268
10368.076,2023-04-23 21:03:25.843,0.0235,0.0357
10369.076,2023-04-23 21:03:26.843,0.0211,0.0313
10370.076,2023-04-23 21:03:27.843,0.0156,0.0225
10371.076,2023-04-23 21:03:28.843,0.0163,0.0246
10372.076,2023-04-23 21:03:29.843,0.0188,0.0259
10373.076,2023-04-23 21:03:30.843,0.0169,0.0236
10374.076,2023-04-23 21:03:31.843,0.0161,0.0249
10375.076,2023-04-23 21:03:32.843,0.069,0.0781
10376.076,2023-04-23 21:03:33.843,0.0663,0.0836
10377.076,2023-04-23 21:03:34.843,0.0779,0.0905
10378.076,2023-04-23 21:03:35.843,0.0256,0.0352
10379.076,2023-04-23 21:03:36.843,0.009,0.0139
10380.076,2023-04-23 21:03:37.843,0.0061,0.0084
10381.076,2023-04-23 21:03:38.843,0.01,0.0143
10382.076,2023-04-23 21:03:39.843,0.0096,0.015
10383.076,2023-04-23 21:03:40.843,0.0198,0.025
